BEDERO VALCUVIA,VA,Lombardia,20149,18769
BEDIZZOLE,BS,Lombardia,20254,18534
BEDOLLO,TN,Trentino Alto Adige(P.A.Trento),18879,17911
BEDONIA,PR,Emilia Romagna,16179,14542
BEDULITA,BG,Lombardia,18511,16153
BEE,VB,Piemonte,17580,15883
BEINASCO,TO,Piemonte,20640,19233
BEINETTE,CN,Piemonte,19739,18511
BELCASTRO,CZ,Calabria,11269,8775
BELFIORE,VR,Veneto,17612,16033
BELFORTE MONFERRATO,AL,Piemonte,20197,18493
BELFORTE DEL CHIENTI,MC,Marche,18765,16756
BELFORTE ALL'ISAURO,PU,Marche,17389,15424
BELGIOIOSO,PV,Lombardia,20407,19312
BELGIRATE,VB,Piemonte,24176,21894
BELLA,PZ,Basilicata,12500,10370
BELLANO,LC,Lombardia,21907,19353
BELLANTE,TE,Abruzzo,15162,13698
BELLARIA-IGEA MARINA,RN,Emilia Romagna,16428,14072
BELLEGRA,RM,Lazio,16317,14952
BELLINO,CN,Piemonte,12990,11172
BELLINZAGO LOMBARDO,MI,Lombardia,23700,22282
BELLINZAGO NOVARESE,NO,Piemonte,20971,19967
BELLONA,CE,Campania,14217,12534
BELLOSGUARDO,SA,Campania,13236,11640
BELLUNO,BL,Veneto,23370,22246
BELLUSCO,MB,Lombardia,24937,23431
BELMONTE PICENO,FM,Marche,14937,12883
BELMONTE DEL SANNIO,IS,Molise,12325,10210
BELMONTE CALABRO,CS,Calabria,12241,9872
BELMONTE CASTELLO,FR,Lazio,13516,11275
BELMONTE MEZZAGNO,PA,Sicilia,12950,10760
BELMONTE IN SABINA,RI,Lazio,15741,14700
BELPASSO,CT,Sicilia,14262,12204
BELSITO,CS,Calabria,12334,10201
BELVEDERE OSTRENSE,AN,Marche,16323,15529
BELVEGLIO,AT,Piemonte,18057,16974
LIZZANO IN BELVEDERE,BO,Emilia Romagna,19036,17110
BELVEDERE DI SPINELLO,KR,Calabria,11560,9413
BELVEDERE MARITTIMO,CS,Calabria,13979,11763
BELVEDERE LANGHE,CN,Piemonte,15446,13511
BELVI',NU,Sardegna,13232,12124
BEMA,SO,Lombardia,14750,14445
BENE LARIO,CO,Lombardia,13968,11766
BENE VAGIENNA,CN,Piemonte,19190,17797
BENESTARE,RC,Calabria,11344,8898
BENETUTTI,SS,Sardegna,12415,10343
BENEVELLO,CN,Piemonte,18855,17514
BENEVENTO,BN,Campania,19056,17718
BENNA,BI,Piemonte,19858,18424
BENTIVOGLIO,BO,Emilia Romagna,22848,20858
BERBENNO,BG,Lombardia,18571,16006
BERBENNO DI VALTELLINA,SO,Lombardia,18756,17224
BERCETO,PR,Emilia Romagna,19746,18095
BERCHIDDA,SS,Sardegna,13668,12334
BEREGAZZO CON FIGLIARO,CO,Lombardia,18272,16555
BEREGUARDO,PV,Lombardia,21992,21307
BERGAMASCO,AL,Piemonte,18408,16668
BERGAMO,BG,Lombardia,27677,26004
BERGANTINO,RO,Veneto,18133,17007
BERGEGGI,SV,Liguria,28196,27020
BERGOLO,CN,Piemonte,17399,15072
BERLINGO,BS,Lombardia,19399,17362
BERNALDA,MT,Basilicata,14010,12212
BERNAREGGIO,MB,Lombardia,25107,24191
BERNATE TICINO,MI,Lombardia,24116,22244
BERNEZZO,CN,Piemonte,20586,18837
BERTINORO,FC,Emilia Romagna,20119,18917
BERTIOLO,UD,Friuli Venezia Giulia,17333,16095
BERTONICO,LO,Lombardia,19885,18242
BERZANO DI SAN PIETRO,AT,Piemonte,16946,15219
BERZANO DI TORTONA,AL,Piemonte,18225,18402
BERZO SAN FERMO,BG,Lombardia,17791,15469
BERZO DEMO,BS,Lombardia,18112,16389
BERZO INFERIORE,BS,Lombardia,17980,16290
BESANA IN BRIANZA,MB,Lombardia,24174,22565
BESANO,VA,Lombardia,15173,13801
BESATE,MI,Lombardia,19979,18574
BESENELLO,TN,Trentino Alto Adige(P.A.Trento),20951,19616
BESENZONE,PC,Emilia Romagna,18628,17913
BESNATE,VA,Lombardia,22516,20950
BESOZZO,VA,Lombardia,21403,20037
BESSUDE,SS,Sardegna,15678,14795
BETTOLA,PC,Emilia Romagna,17877,16119
BETTONA,PG,Umbria,17607,16060
BEURA-CARDEZZA,VB,Piemonte,18770,17282
BEVAGNA,PG,Umbria,17480,15912
BEVERINO,SP,Liguria,20205,18646
BEVILACQUA,VR,Veneto,17579,16606
BIANCAVILLA,CT,Sicilia,12393,9815
BIANCHI,CS,Calabria,11701,9698
BIANCO,RC,Calabria,13894,12142
BIANDRATE,NO,Piemonte,20211,19024
BIANDRONNO,VA,Lombardia,21823,20671
BIANZANO,BG,Lombardia,19271,17417
BIANZE',VC,Piemonte,18414,17298
BIANZONE,SO,Lombardia,16174,13888
BIASSONO,MB,Lombardia,25632,24489
BIBBIANO,RE,Emilia Romagna,21850,20588
BIBBIENA,AR,Toscana,19192,17999
BIBBONA,LI,Toscana,16753,14792
BIBIANA,TO,Piemonte,19965,17530
BICCARI,FG,Puglia,13434,11824
BICINICCO,UD,Friuli Venezia Giulia,19104,17706
BIDONI',OR,Sardegna,9482,7876
BLERA,VT,Lazio,17011,16301
BIELLA,BI,Piemonte,22486,20923
BIENNO,BS,Lombardia,18743,17114
BIENO,TN,Trentino Alto Adige(P.A.Trento),17028,14950
BIENTINA,PI,Toscana,20038,18505
BINAGO,CO,Lombardia,18540,16945
BINASCO,MI,Lombardia,22789,21372
BINETTO,BA,Puglia,16427,15429
BIOGLIO,BI,Piemonte,19237,17641
BIONAZ,AO,Valle d'Aosta,17151,15833
BIONE,BS,Lombardia,19463,17769
BIRORI,NU,Sardegna,16816,15313
BISACCIA,AV,Campania,13133,11342
BISACQUINO,PA,Sicilia,11864,9601
BISCEGLIE,BT,Puglia,14538,12479
BISEGNA,AQ,Abruzzo,12778,10586
BISENTI,TE,Abruzzo,13426,12017
BISIGNANO,CS,Calabria,12149,9679
BISTAGNO,AL,Piemonte,18192,16631
BISUSCHIO,VA,Lombardia,17457,16167
BITETTO,BA,Puglia,16385,14818
BITONTO,BA,Puglia,15507,13844
BITRITTO,BA,Puglia,17143,15878
BITTI,NU,Sardegna,13925,12588
BIVONA,AG,Sicilia,14040,12438
BIVONGI,RC,Calabria,12884,11301
BIZZARONE,CO,Lombardia,14873,13518
BLEGGIO SUPERIORE,TN,Trentino Alto Adige(P.A.Trento),18315,16461
BLELLO,BG,Lombardia,14187,12737
BLESSAGNO,CO,Lombardia,14964,14057
BLEVIO,CO,Lombardia,26960,22649
BOARA PISANI,PD,Veneto,19287,17996
BOBBIO,PC,Emilia Romagna,19739,17794
BOBBIO PELLICE,TO,Piemonte,15295,13996
BOCA,NO,Piemonte,19290,18267
BOCCHIGLIERO,CS,Calabria,11436,9659
BOCCIOLETO,VC,Piemonte,15080,12656
BOCENAGO,TN,Trentino Alto Adige(P.A.Trento),21208,20348
BODIO LOMNAGO,VA,Lombardia,26707,25555
BOFFALORA D'ADDA,LO,Lombardia,21312,20134
BOFFALORA SOPRA TICINO,MI,Lombardia,24006,22929
BOGLIASCO,GE,Liguria,26601,25176
BOGNANCO,VB,Piemonte,18843,16591
BOGOGNO,NO,Piemonte,35998,28281
BOJANO,CB,Molise,14552,12974
BOISSANO,SV,Liguria,19025,16962
BOLANO,SP,Liguria,20468,19347
BOLGARE,BG,Lombardia,21033,18927
BOLLATE,MI,Lombardia,22931,21713
BOLLENGO,TO,Piemonte,20887,20345
NOVA SIRI,MT,Basilicata,14040,12235
BOLOGNA,BO,Emilia Romagna,25596,24169
BOLOGNANO,PE,Abruzzo,15291,14025
BOLOGNETTA,PA,Sicilia,13580,10923
BOLOGNOLA,MC,Marche,15466,14125
BOLOTANA,NU,Sardegna,14711,13044
BOLSENA,VT,Lazio,15371,13517
BOLTIERE,BG,Lombardia,21748,20150
BOLZANO .BOZEN.,BZ,Trentino Alto Adige(P.A.Bolzano),25022,24044
BOLZANO NOVARESE,NO,Piemonte,22118,20426
BOLZANO VICENTINO,VI,Veneto,20626,19227
BOMARZO,VT,Lazio,17104,16408
BOMBA,CH,Abruzzo,15430,13953
BOMPENSIERE,CL,Sicilia,11021,8306
BOMPIETRO,PA,Sicilia,14279,12826
BOMPORTO,MO,Emilia Romagna,20985,19696
BONARCADO,OR,Sardegna,12000,10441
BONASSOLA,SP,Liguria,18506,15949
BONATE SOTTO,BG,Lombardia,21049,19325
BONATE SOPRA,BG,Lombardia,22494,20914
BONAVIGO,VR,Veneto,16805,15252
BONDENO,FE,Emilia Romagna,19233,18053
BONDONE,TN,Trentino Alto Adige(P.A.Trento),17156,15333
BONEA,BN,Campania,13033,11012
BONEFRO,CB,Molise,12416,11094
BONEMERSE,CR,Lombardia,23666,22850
BONIFATI,CS,Calabria,13003,11140
BONITO,AV,Campania,11943,9869
BONNANARO,SS,Sardegna,14648,13109
BONO,SS,Sardegna,14233,12832
BONORVA,SS,Sardegna,13605,11999
BONVICINO,CN,Piemonte,15292,13401
BORBONA,RI,Lazio,16424,14978
BORCA DI CADORE,BL,Veneto,18744,17045
BORDANO,UD,Friuli Venezia Giulia,16766,15268
BORDIGHERA,IM,Liguria,18380,16605
BORDOLANO,CR,Lombardia,20716,19123
BORE,PR,Emilia Romagna,15820,13719
BORETTO,RE,Emilia Romagna,22590,20983
BORGARELLO,PV,Lombardia,27349,25840
BORGARO TORINESE,TO,Piemonte,21430,19861
BORGETTO,PA,Sicilia,11865,9898
BORGHETTO DI VARA,SP,Liguria,18392,18009
BORGHETTO D'ARROSCIA,IM,Liguria,13526,11438
BORGHETTO LODIGIANO,LO,Lombardia,20712,19331
BORGO VELINO,RI,Lazio,18739,17144
BORGHETTO DI BORBERA,AL,Piemonte,21204,19740
BORGHETTO SANTO SPIRITO,SV,Liguria,16215,14372
BORGHI,FC,Emilia Romagna,16076,14131
BORGIA,CZ,Calabria,14595,12681
BORGIALLO,TO,Piemonte,18769,18087
BORGIO VEREZZI,SV,Liguria,21241,19780
BORGO VALSUGANA,TN,Trentino Alto Adige(P.A.Trento),20310,18982
BORGO A MOZZANO,LU,Toscana,18247,17197
BORGOROSE,RI,Lazio,16513,15229
BORGO D'ALE,VC,Piemonte,16797,15828
BORGO DI TERZO,BG,Lombardia,19204,17391
MOTTEGGIANA,MN,Lombardia,19282,17935
SUARDI,PV,Lombardia,18495,17006
BORGOFRANCO D'IVREA,TO,Piemonte,20348,18529
BORGOLAVEZZARO,NO,Piemonte,20273,18946
BORGO SAN GIOVANNI,LO,Lombardia,21213,19958
BORGOMALE,CN,Piemonte,18636,17066
BORGOMANERO,NO,Piemonte,21784,21460
BORGOMARO,IM,Liguria,16707,15302
BORGOMASINO,TO,Piemonte,20926,18473
BORGONE SUSA,TO,Piemonte,20489,18811
BORGONOVO VAL TIDONE,PC,Emilia Romagna,20365,18558
BORGO PACE,PU,Marche,13664,12363
BORGO PRIOLO,PV,Lombardia,18551,15885
BORGORATTO ALESSANDRINO,AL,Piemonte,19981,19072
BORGORATTO MORMOROLO,PV,Lombardia,14975,14182
BORGORICCO,PD,Veneto,21104,19032
BORGO SAN DALMAZZO,CN,Piemonte,21299,19715
FIDENZA,PR,Emilia Romagna,22683,21284
BORGO SAN GIACOMO,BS,Lombardia,18524,16994
BORGO SAN LORENZO,FI,Toscana,20220,18651
BORGO SAN MARTINO,AL,Piemonte,19031,18020
BORGO SAN SIRO,PV,Lombardia,19076,18352
BORGOSATOLLO,BS,Lombardia,21114,19529
BORGOSESIA,VC,Piemonte,22590,20818
BORGO VAL DI TARO,PR,Emilia Romagna,18510,17359
BORGO TICINO,NO,Piemonte,19857,17977
BORGO TOSSIGNANO,BO,Emilia Romagna,18933,17870
BORGO VERCELLI,VC,Piemonte,21653,20417
BORMIDA,SV,Liguria,16732,16423
BORMIO,SO,Lombardia,20653,18152
BORNASCO,PV,Lombardia,22099,20341
BORNO,BS,Lombardia,17702,16459
BORONEDDU,OR,Sardegna,12125,9679
BORORE,NU,Sardegna,13848,12634
BORRELLO,CH,Abruzzo,13951,13027
BORRIANA,BI,Piemonte,20874,19004
BORSO DEL GRAPPA,TV,Veneto,19908,18708
BORTIGALI,NU,Sardegna,14757,13239
BORTIGIADAS,SS,Sardegna,13282,12144
BORUTTA,SS,Sardegna,12730,10586
BORZONASCA,GE,Liguria,16323,14919
BOSA,OR,Sardegna,15658,14071
BOSARO,RO,Veneto,17971,16612
BOSCHI SANT'ANNA,VR,Veneto,17987,16194
BOSCO MARENGO,AL,Piemonte,21106,20036
BOSCO CHIESANUOVA,VR,Veneto,18408,16724
BOSCONERO,TO,Piemonte,20415,18669
BOSCOREALE,NA,Campania,13963,11936
BOSCOTRECASE,NA,Campania,15353,13424
BOSIA,CN,Piemonte,14014,12943
BOSIO,AL,Piemonte,17369,16043
BOSISIO PARINI,LC,Lombardia,23463,21395
BOSNASCO,PV,Lombardia,23485,21885
BOSSICO,BG,Lombardia,17584,15006
BOSSOLASCO,CN,Piemonte,17732,17432
BOTRICELLO,CZ,Calabria,13041,11033
BOTRUGNO,LE,Puglia,13388,11747
BOTTANUCO,BG,Lombardia,20516,18793
BOTTICINO,BS,Lombardia,22221,20213
BOTTIDDA,SS,Sardegna,14589,13899
BOVA,RC,Calabria,13276,11651
BOVALINO,RC,Calabria,13475,11170
BOVA MARINA,RC,Calabria,16141,14549
BOVEGNO,BS,Lombardia,17568,16016
BOVES,CN,Piemonte,19497,18002
BOVEZZO,BS,Lombardia,22718,21478
BOVINO,FG,Puglia,14080,12551
BOVISIO-MASCIAGO,MB,Lombardia,22602,21296
BOVOLENTA,PD,Veneto,18968,17004
BOVOLONE,VR,Veneto,17935,16254
BOZZOLE,AL,Piemonte,16450,14936
BOZZOLO,MN,Lombardia,20094,18770
BRA,CN,Piemonte,21253,19958
BRACCA,BG,Lombardia,17786,15780
BRACCIANO,RM,Lazio,20915,19522
BRACIGLIANO,SA,Campania,13444,11657
BRAIES .PRAGS.,BZ,Trentino Alto Adige(P.A.Bolzano),22975,19988
BRALLO DI PREGOLA,PV,Lombardia,16955,15236
BRANCALEONE,RC,Calabria,13858,12293
BRANDICO,BS,Lombardia,19009,17362
BRANDIZZO,TO,Piemonte,20429,19070
BRANZI,BG,Lombardia,16787,15005
BRAONE,BS,Lombardia,18741,17751
BREBBIA,VA,Lombardia,20729,19106
BREDA DI PIAVE,TV,Veneto,20293,18925
CASTELVERDE,CR,Lombardia,22047,20902
BREGANO,VA,Lombardia,20735,19257
BREGANZE,VI,Veneto,20966,19331
BREGNANO,CO,Lombardia,21422,19835
BREMBATE,BG,Lombardia,21378,19678
BREMBATE DI SOPRA,BG,Lombardia,22638,20482
BREMBIO,LO,Lombardia,20456,19092
BREME,PV,Lombardia,18748,17378
BRENDOLA,VI,Veneto,21483,20094
BRENNA,CO,Lombardia,21880,20021
BRENNERO .BRENNER.,BZ,Trentino Alto Adige(P.A.Bolzano),22603,21160
BRENO,BS,Lombardia,21436,19729
BRENTA,VA,Lombardia,18374,16871
BRENTINO BELLUNO,VR,Veneto,16809,17083
BRENTONICO,TN,Trentino Alto Adige(P.A.Trento),19508,17915
BRENZONE SUL GARDA,VR,Veneto,16979,13627
BRESCELLO,RE,Emilia Romagna,21655,20172
BRESCIA,BS,Lombardia,24079,22234
BRESIMO,TN,Trentino Alto Adige(P.A.Trento),17874,16067
BRESSANA BOTTARONE,PV,Lombardia,20348,19165
BRESSANONE .BRIXEN.,BZ,Trentino Alto Adige(P.A.Bolzano),26276,24363
BRESSANVIDO,VI,Veneto,19432,18170
BRESSO,MI,Lombardia,23488,22016
BREZZO DI BEDERO,VA,Lombardia,18033,17971
BRIAGLIA,CN,Piemonte,20662,19036
BRIATICO,VV,Calabria,13322,11307
BRICHERASIO,TO,Piemonte,20270,18674
BRIENNO,CO,Lombardia,20659,18163
BRIENZA,PZ,Basilicata,15165,13679
BRIGA ALTA,CN,Piemonte,20712,19523
BRIGA NOVARESE,NO,Piemonte,22423,21165
BRIGNANO GERA D'ADDA,BG,Lombardia,21770,20132
BRIGNANO-FRASCATA,AL,Piemonte,20561,19371
BRINDISI,BR,Puglia,18543,17169
BRINDISI MONTAGNA,PZ,Basilicata,13308,12253
BRINZIO,VA,Lombardia,21459,20195
BRIONA,NO,Piemonte,21964,21216
BRIONE,BS,Lombardia,20096,17888
BRIOSCO,MB,Lombardia,23987,22357
BRISIGHELLA,RA,Emilia Romagna,18544,17519
BRISSAGO-VALTRAVAGLIA,VA,Lombardia,15518,13582
BRISSOGNE,AO,Valle d'Aosta,19752,18216
BRITTOLI,PE,Abruzzo,12357,9689
BRIVIO,LC,Lombardia,22711,20926
BROCCOSTELLA,FR,Lazio,15510,13710
BROGLIANO,VI,Veneto,21804,20165
BROGNATURO,VV,Calabria,11455,10928
BROLO,ME,Sicilia,14398,12291
BRONDELLO,CN,Piemonte,15237,13159
BRONI,PV,Lombardia,19370,18113
BRONTE,CT,Sicilia,12329,10227
BRONZOLO .BRANZOLL.,BZ,Trentino Alto Adige(P.A.Bolzano),21728,21170
BROSSASCO,CN,Piemonte,16364,15036
BROSSO,TO,Piemonte,18426,16152
BROVELLO-CARPUGNINO,VB,Piemonte,18299,15823
BROZOLO,TO,Piemonte,21792,19241
BRUGHERIO,MB,Lombardia,23725,22277
BRUGINE,PD,Veneto,19409,17789
BRUGNATO,SP,Liguria,18037,16695
BRUGNERA,PN,Friuli Venezia Giulia,19652,18159
BRUINO,TO,Piemonte,22622,21147
BRUMANO,BG,Lombardia,14301,12964
BRUNATE,CO,Lombardia,24722,22361
BRUNELLO,VA,Lombardia,23503,21954
BRUNICO .BRUNECK.,BZ,Trentino Alto Adige(P.A.Bolzano),26904,25559
BRUNO,AT,Piemonte,18588,17676
BRUSAPORTO,BG,Lombardia,24001,22275
BRUSASCO,TO,Piemonte,17702,16824
BRUSCIANO,NA,Campania,15101,13072
BRUSIMPIANO,VA,Lombardia,16642,14676
BRUSNENGO,BI,Piemonte,19178,17501
BRUSSON,AO,Valle d'Aosta,19583,18215
BRUZOLO,TO,Piemonte,19957,18995
BRUZZANO ZEFFIRIO,RC,Calabria,11947,10088
BUBBIANO,MI,Lombardia,21572,20802
BUBBIO,AT,Piemonte,17676,15883
BUCCHERI,SR,Sicilia,13230,12138
BUCCHIANICO,CH,Abruzzo,15737,14122
BUCCIANO,BN,Campania,13827,10736
BUCCINASCO,MI,Lombardia,27667,26119
BUCCINO,SA,Campania,13341,11847
BUCINE,AR,Toscana,19217,17531
BUDDUSO',SS,Sardegna,12801,11123
BUDOIA,PN,Friuli Venezia Giulia,21131,19734
BUDONI,SS,Sardegna,15249,12946
BUDRIO,BO,Emilia Romagna,23090,21684
BUGGERRU,SU,Sardegna,13851,12416
BUGGIANO,PT,Toscana,18634,16975
BUGLIO IN MONTE,SO,Lombardia,17524,16268
BUGNARA,AQ,Abruzzo,16299,15424
BUGUGGIATE,VA,Lombardia,24670,22971
BUJA,UD,Friuli Venezia Giulia,20016,18929
BULCIAGO,LC,Lombardia,20328,19316
BULGAROGRASSO,CO,Lombardia,21197,19830
BULTEI,SS,Sardegna,14152,13016
BULZI,SS,Sardegna,13685,12522
BUONABITACOLO,SA,Campania,12643,10194
BUONALBERGO,BN,Campania,12529,10800
MONTEBELLO SUL SANGRO,CH,Abruzzo,13240,10329
BUONCONVENTO,SI,Toscana,18726,17251
BUONVICINO,CS,Calabria,10259,7549
BURAGO DI MOLGORA,MB,Lombardia,25520,24113
BURCEI,SU,Sardegna,12566,10534
BURGIO,AG,Sicilia,12080,10312
BURGOS,SS,Sardegna,14390,12771
BURIASCO,TO,Piemonte,18611,17191
BUROLO,TO,Piemonte,25843,22519
BURONZO,VC,Piemonte,19229,18398
BUSACHI,OR,Sardegna,14117,12188
BUSALLA,GE,Liguria,20914,19838
BUSANO,TO,Piemonte,23173,20682
BUSCA,CN,Piemonte,18683,17156
BUSCATE,MI,Lombardia,21545,19895
BUSCEMI,SR,Sicilia,13419,11994
BUSETO PALIZZOLO,TP,Sicilia,13170,11268
BUSNAGO,MB,Lombardia,23152,21841
BUSSERO,MI,Lombardia,25677,23969
BUSSETO,PR,Emilia Romagna,20963,19665
BUSSI SUL TIRINO,PE,Abruzzo,16802,15981
BUSSO,CB,Molise,14039,12649
BUSSOLENGO,VR,Veneto,19935,18300
BUSSOLENO,TO,Piemonte,20005,18737
BUSTO ARSIZIO,VA,Lombardia,23517,21903
BUSTO GAROLFO,MI,Lombardia,22264,21173
BUTERA,CL,Sicilia,13732,11960
BUTI,PI,Toscana,18449,17055
BUTTAPIETRA,VR,Veneto,18454,17330
BUTTIGLIERA ALTA,TO,Piemonte,23628,21956
BUTTIGLIERA D'ASTI,AT,Piemonte,19079,17794
BUTTRIO,UD,Friuli Venezia Giulia,21953,20567
SAN PAOLO D'ARGON,BG,Lombardia,21846,18912
CABELLA LIGURE,AL,Piemonte,17632,16707
CASTELLO CABIAGLIO,VA,Lombardia,24283,21777
CABIATE,CO,Lombardia,22537,20542
CABRAS,OR,Sardegna,14356,12199
CACCAMO,PA,Sicilia,12129,10103
POGGIO SANNITA,IS,Molise,10999,8445
CACCURI,KR,Calabria,13296,11794
CADEGLIANO-VICONAGO,VA,Lombardia,12328,10508
CADELBOSCO DI SOPRA,RE,Emilia Romagna,20604,19653
CADEO,PC,Emilia Romagna,21225,20054
CADERZONE TERME,TN,Trentino Alto Adige(P.A.Trento),18741,16203
CADONEGHE,PD,Veneto,22532,20940
CADORAGO,CO,Lombardia,22561,20844
CAERANO DI SAN MARCO,TV,Veneto,19721,18717
CAFASSE,TO,Piemonte,20667,19222
CAGGIANO,SA,Campania,12098,10090
CAGLI,PU,Marche,16811,15310
CAGLIARI,CA,Sardegna,23793,22574
CAGLIO,CO,Lombardia,18290,17331
CAGNANO VARANO,FG,Puglia,11242,9096
CAGNANO AMITERNO,AQ,Abruzzo,15476,14163
CAIANELLO,CE,Campania,14349,13061
CAIAZZO,CE,Campania,15612,14032
CAINES .KUENS.,BZ,Trentino Alto Adige(P.A.Bolzano),19537,18756
CAINO,BS,Lombardia,21248,19898
CAIOLO,SO,Lombardia,18800,17145
CAIRANO,AV,Campania,10864,9050
CAIRATE,VA,Lombardia,21112,19752
CAIRO MONTENOTTE,SV,Liguria,19767,18347
CAIVANO,NA,Campania,13924,11699
CALABRITTO,AV,Campania,12369,10484
CALALZO DI CADORE,BL,Veneto,21234,19429
CALAMANDRANA,AT,Piemonte,19797,17874
CALAMONACI,AG,Sicilia,11708,9683
CALANGIANUS,SS,Sardegna,14669,13053
CALANNA,RC,Calabria,13493,11842
CALASCA-CASTIGLIONE,VB,Piemonte,15252,13726
CALASCIBETTA,EN,Sicilia,14706,13248
CALASCIO,AQ,Abruzzo,11915,10419
CALASETTA,SU,Sardegna,15726,13749
CALATABIANO,CT,Sicilia,12813,9872
CALATAFIMI SEGESTA,TP,Sicilia,13266,11341
LUNGAVILLA,PV,Lombardia,20927,19681
CALCATA,VT,Lazio,16491,15241
CALCERANICA AL LAGO,TN,Trentino Alto Adige(P.A.Trento),20625,18952
CALCI,PI,Toscana,22772,21889
CALCIANO,MT,Basilicata,14400,13516
CALCINAIA,PI,Toscana,20587,19403
CALCINATE,BG,Lombardia,20188,18570
CALCINATO,BS,Lombardia,20001,18480
CALCIO,BG,Lombardia,18121,16367
CALCO,LC,Lombardia,24538,22862
CALDARO SULLA STRADA DEL VINO .KALTERN AN DE.,BZ,Trentino Alto Adige(P.A.Bolzano),23697,21602
CALDAROLA,MC,Marche,17892,16475
CALDERARA DI RENO,BO,Emilia Romagna,23809,22355
CALDES,TN,Trentino Alto Adige(P.A.Trento),16080,15445
CALDIERO,VR,Veneto,19314,17964
CALDOGNO,VI,Veneto,20993,19639
CALDONAZZO,TN,Trentino Alto Adige(P.A.Trento),20481,19137
CALENDASCO,PC,Emilia Romagna,21244,20083
CALENZANO,FI,Toscana,22060,20582
CALESTANO,PR,Emilia Romagna,20758,19932
CALICE LIGURE,SV,Liguria,19192,17389
CALICE AL CORNOVIGLIO,SP,Liguria,16808,15501
CALIMERA,LE,Puglia,16982,15717
CALITRI,AV,Campania,13636,11913
CALIZZANO,SV,Liguria,16234,15074
CALLABIANA,BI,Piemonte,19091,16790
CALLIANO,AT,Piemonte,17882,15887
CALLIANO,TN,Trentino Alto Adige(P.A.Trento),20584,19480
CALOLZIOCORTE,LC,Lombardia,21117,19619
CALOPEZZATI,CS,Calabria,13281,11196
CALOSSO,AT,Piemonte,16634,15620
CALOVETO,CS,Calabria,11167,8916
CALTABELLOTTA,AG,Sicilia,11531,9409
CALTAGIRONE,CT,Sicilia,15119,13334
CALTANISSETTA,CL,Sicilia,17435,16005
CALTAVUTURO,PA,Sicilia,12442,10587
CALTIGNAGA,NO,Piemonte,21297,20121
CALTO,RO,Veneto,18087,17182
CALTRANO,VI,Veneto,19924,18473
CALUSCO D'ADDA,BG,Lombardia,20686,19086
CALUSO,TO,Piemonte,20226,18762
CALVAGESE DELLA RIVIERA,BS,Lombardia,21274,20045
CALVANICO,SA,Campania,13321,11598
CALVATONE,CR,Lombardia,17018,16358
CALVELLO,PZ,Basilicata,12395,10534
CALVENE,VI,Veneto,19335,18445
CALVENZANO,BG,Lombardia,22127,20438
CALVERA,PZ,Basilicata,11498,9733
CALVI,BN,Campania,14200,12581
CALVI RISORTA,CE,Campania,17524,16198
CALVI DELL'UMBRIA,TR,Umbria,16136,14271
CALVIGNANO,PV,Lombardia,20333,29718
CALVIGNASCO,MI,Lombardia,22074,21649
CALVISANO,BS,Lombardia,19552,18082
CALVIZZANO,NA,Campania,14749,12889
CAMAGNA MONFERRATO,AL,Piemonte,17769,16393
CAMAIORE,LU,Toscana,18264,16660
CAMANDONA,BI,Piemonte,19096,18102
CAMASTRA,AG,Sicilia,12248,10312
CAMBIAGO,MI,Lombardia,24157,22646
CAMBIANO,TO,Piemonte,21627,20084
CAMBIASCA,VB,Piemonte,18244,16855
CAMBURZANO,BI,Piemonte,20378,18599
SANT'ELENA SANNITA,IS,Molise,12208,10180
CAMERANA,CN,Piemonte,21875,19596
CAMERANO,AN,Marche,20538,18924
CAMERANO CASASCO,AT,Piemonte,17228,16167
CAMERATA PICENA,AN,Marche,19583,18323
CAMERATA CORNELLO,BG,Lombardia,18560,16829
CAMERATA NUOVA,RM,Lazio,16486,14790
CAMERI,NO,Piemonte,21608,20421
CAMERINO,MC,Marche,21232,19994
CAMEROTA,SA,Campania,10932,8671
CAMIGLIANO,CE,Campania,15411,13660
CAMINI,RC,Calabria,10327,7900
CAMINO,AL,Piemonte,21316,20541
CAMINO AL TAGLIAMENTO,UD,Friuli Venezia Giulia,18128,17181
CAMISANO,CR,Lombardia,19350,18450
CAMISANO VICENTINO,VI,Veneto,20414,19085
CAMMARATA,AG,Sicilia,13352,11091
CAMOGLI,GE,Liguria,26179,23934
CHAMOIS,AO,Valle d'Aosta,21896,21110
CAMPAGNA,SA,Campania,12985,11284
CAMPAGNA LUPIA,VE,Veneto,19374,18219
CASTEL CAMPAGNANO,CE,Campania,13665,11986
CAMPAGNANO DI ROMA,RM,Lazio,18687,16857
CAMPAGNATICO,GR,Toscana,15177,13479
CAMPAGNOLA CREMASCA,CR,Lombardia,22466,21576
CAMPAGNOLA EMILIA,RE,Emilia Romagna,20764,19581
CAMPANA,CS,Calabria,11838,9654
CAMPARADA,MB,Lombardia,26814,25677
CAMPEGINE,RE,Emilia Romagna,19964,18729
CAMPELLO SUL CLITUNNO,PG,Umbria,18900,17752
CAMPERTOGNO,VC,Piemonte,16044,13952
CAMPI SALENTINA,LE,Puglia,15711,14467
CAMPI BISENZIO,FI,Toscana,19348,16890
CAMPIGLIA MARITTIMA,LI,Toscana,17708,16433
VALPRATO SOANA,TO,Piemonte,16200,14013
CAMPIGLIA DEI BERICI,VI,Veneto,18725,17764
